# x y z nx ny nz
0.099856 0.033679 -0.005456 -0.017412 0.138268 -0.990242
0.107943 0.045210 -0.004674 -0.085617 0.368400 -0.925717
0.111970 0.035423 0.081324 -0.708859 0.685844 -0.164737
0.093883 0.013937 -0.005949 -0.027568 0.026946 -0.999257
0.091400 -0.031474 0.039070 0.768965 -0.636566 0.058957
0.101755 -0.009986 0.081942 -0.043623 -0.843735 0.534984
0.065388 -0.016161 0.074812 0.091559 -0.825895 0.556340
0.035001 -0.021459 0.023576 -0.615988 -0.776832 0.130730
0.115514 0.030460 0.022069 0.336981 0.469041 -0.816360
0.072959 0.046139 -0.004974 0.004874 0.017134 -0.999841
0.124087 -0.019139 0.108971 -0.908768 -0.149579 -0.389574
0.034849 0.011950 0.083397 -0.612272 0.018163 0.790438
0.107882 -0.020385 0.057643 -0.024301 -0.992516 0.119671
0.093356 0.025435 -0.005439 -0.056994 0.053049 -0.996964
0.095186 0.044324 0.044855 -0.287871 0.954862 -0.073267
0.128263 -0.056829 0.140971 -0.046605 -0.433682 0.899860
0.111385 -0.011284 -0.006023 0.480674 -0.642194 -0.597109
0.079339 -0.017624 0.146914 0.095907 0.137772 0.985810
0.093108 0.028257 0.081362 -0.281798 0.579509 0.764696
0.089014 0.018441 -0.003841 -0.711182 -0.016138 -0.702823
0.093002 -0.027935 0.001659 -0.041106 -0.954940 0.293937
0.075720 0.048088 0.059122 0.212942 0.425131 0.879727
0.081737 -0.013428 0.139231 -0.734463 0.675839 -0.061686
0.059497 0.055332 0.014006 -0.360662 0.886739 -0.289165
0.063189 0.043140 -0.004900 -0.014083 0.037323 -0.999204
0.119861 0.024654 0.115200 -0.264913 0.119355 0.956857
0.031378 0.040347 0.062137 -0.565676 0.617649 0.546371
0.041785 0.024495 -0.005035 -0.065869 0.059161 -0.996073
0.021114 0.033544 0.010413 0.073478 0.996261 -0.045434
0.089820 0.020020 -0.004274 -0.674041 0.221575 -0.704679
0.063458 -0.019987 0.069444 -0.239358 -0.934896 0.262064
0.098413 -0.002576 0.134583 0.461180 0.313216 0.830186
0.052198 -0.031635 0.033579 -0.588803 -0.727850 -0.351490
0.070599 0.050987 -0.003907 -0.168757 0.563663 -0.808582
0.124971 0.000063 0.113052 -0.691340 -0.368018 0.621781
0.050777 0.046463 -0.002747 -0.170666 0.982992 -0.067824
0.140399 0.001717 0.034109 0.741020 -0.301631 -0.599923
0.115704 0.027658 -0.005737 0.024890 0.079191 -0.996549
0.063178 0.057072 0.020895 0.147133 0.853467 -0.499946
0.056331 0.004641 -0.005372 0.314638 -0.205575 -0.926683
0.029662 0.022937 0.078123 -0.684987 0.289328 0.668642
0.060463 -0.034104 0.037663 -0.183962 -0.981429 -0.054365
0.080913 0.056341 0.037176 0.323908 0.855376 -0.404246
0.100521 -0.018517 0.067219 0.029114 -0.965364 0.259277
0.050819 0.056142 0.048724 -0.307310 0.902647 0.301311
0.062072 -0.009165 0.082849 0.045426 -0.698925 0.713751
0.019292 0.033660 0.013691 0.110578 0.989393 0.094201
0.136999 -0.008317 0.118200 0.880591 0.187555 0.435182
0.061284 -0.024138 0.058976 -0.080283 -0.350666 0.933053
0.052374 0.013335 0.091420 -0.245850 -0.049787 0.968028
0.136003 -0.051004 0.139160 0.707624 -0.706469 -0.013014
0.100492 -0.009630 0.011774 0.115858 -0.986950 0.111830
0.138013 -0.019188 0.122798 0.866190 0.259860 0.426835
0.004208 0.026002 0.026279 -0.733161 0.614714 0.290863
0.149960 0.022219 0.111195 0.740867 0.171036 0.649510
0.147726 0.042987 0.072390 0.402534 0.151597 -0.902765
0.129803 0.043035 0.057465 0.302370 0.902013 0.308133
0.055238 -0.012413 0.080553 -0.041306 -0.735576 0.676182
0.067648 0.059438 0.033490 0.179164 0.982654 -0.047871
0.102181 -0.012349 0.078430 -0.118942 -0.798384 0.590284
0.038217 0.048750 0.028549 -0.699164 0.662283 -0.269353
0.002690 0.005269 0.025420 -0.889122 -0.416736 0.189193
0.084716 -0.001457 0.121145 -0.123829 0.565100 0.815676
0.017902 0.029358 0.044539 -0.894211 0.447526 -0.010358
0.138361 -0.023564 0.120683 0.718781 -0.252837 -0.647632
0.108851 -0.000063 0.106807 -0.084552 -0.693286 -0.715686
0.140229 0.037889 0.069307 0.317819 0.051626 -0.946745
0.120046 -0.018489 0.055028 0.530793 -0.845178 0.062722
0.035752 -0.023265 0.029450 -0.633543 -0.767691 -0.096301
0.052124 -0.017732 0.071853 -0.312260 -0.915705 0.252939
0.029184 0.044064 0.047885 -0.359029 0.928497 -0.094825
0.099791 -0.007134 0.114792 0.047142 -0.795797 -0.603726
0.095900 -0.000637 0.134475 0.061552 0.708698 0.702822
0.052500 0.015013 -0.006133 0.381467 -0.011437 -0.924312
0.097053 -0.011012 0.009621 0.163476 -0.319090 0.933519
0.134267 0.054756 0.083142 -0.001183 0.997413 0.071874
0.075270 0.058516 0.041775 0.258928 0.960759 -0.099496
0.106126 0.016542 0.091692 -0.832976 0.018475 0.553000
0.107879 0.046089 0.046518 -0.367090 0.929752 0.028391
0.084294 0.013034 0.086813 0.290482 0.100793 0.951557
0.106021 0.046096 -0.002352 -0.292533 0.955354 0.041508
0.036774 0.027092 0.082854 -0.591881 0.349563 0.726280
0.135800 -0.050234 0.136845 0.403029 -0.703363 -0.585532
0.129184 0.014110 -0.004554 0.540835 0.520661 -0.660613
0.066634 -0.028411 0.007585 -0.048640 -0.876031 -0.479796
0.134080 -0.051672 0.140418 0.316452 0.083268 0.944947
0.090727 0.017416 -0.005606 -0.511851 -0.107827 -0.852280
0.067708 0.050146 0.002876 -0.315227 0.878214 0.359684
0.037393 0.007779 -0.005202 0.001686 -0.017292 -0.999849
0.130701 0.043496 0.051949 0.221098 0.974762 0.030895
0.055371 0.027228 -0.002617 0.445926 0.500115 -0.742317
0.104462 -0.017589 -0.006200 0.011097 -0.008330 -0.999904
0.052529 0.052575 0.010762 -0.349178 0.795853 -0.494665
0.113725 -0.010316 -0.006064 0.140532 -0.704667 -0.695482
0.039714 0.039285 0.071344 -0.279342 0.830326 0.482210
0.138714 -0.021937 0.121936 0.978725 0.170285 0.114458
0.071799 0.044204 0.069470 0.116481 0.954524 0.274437
0.051822 0.026395 -0.005076 0.367620 0.243972 -0.897404
0.116585 0.038218 0.027805 0.225449 0.692327 -0.685461
0.124037 -0.059789 0.133918 0.274155 -0.960575 0.046208
0.129761 0.053793 0.083768 -0.240065 0.878328 0.413411
0.091077 -0.026881 -0.006272 -0.086863 -0.223075 -0.970923
0.068675 -0.023791 -0.003578 -0.173083 -0.885627 -0.430938
0.124560 0.003256 0.021275 0.244591 -0.246181 -0.937854
0.128326 0.014128 -0.005050 0.468334 0.382929 -0.796259
0.072635 0.035717 0.082312 0.165753 0.696446 0.698204
0.020737 -0.007106 0.027131 -0.861955 -0.425401 -0.275801
0.136282 -0.023440 0.127456 0.585448 0.356797 0.727974
0.131901 0.041417 0.041540 0.535066 0.773284 -0.340201
0.135354 -0.024061 0.112832 0.939228 -0.120635 0.321399
0.039852 -0.021249 0.055393 -0.394815 -0.856284 0.333016
0.047494 0.047688 0.062842 -0.094906 0.822366 0.560988
0.051513 0.016856 -0.005840 0.231354 0.334046 -0.913722
0.120556 0.035001 0.112082 -0.362348 0.724178 0.586746
0.126785 -0.036924 0.112046 -0.693538 -0.300895 -0.654574
0.029069 0.043689 0.035449 -0.641163 0.731107 -0.233221
0.049530 -0.017686 -0.005184 -0.161792 -0.252601 -0.953948
0.092371 0.016074 -0.005863 -0.024003 0.035049 -0.999097
0.114649 0.023613 0.005840 0.615257 -0.349774 0.706482
0.002163 0.012972 0.030399 -0.788024 -0.240667 0.566654
0.106523 0.043022 0.031546 0.364245 0.857199 -0.364054
0.023775 0.033875 0.059450 -0.754728 0.561810 0.338756
0.048593 0.055991 0.038454 -0.244237 0.960114 0.136121
0.150007 0.015448 0.059242 0.998603 -0.032258 0.041846
0.037616 -0.023376 0.045465 -0.492661 -0.858746 0.140856
0.019504 -0.004904 0.012352 -0.094274 -0.987356 -0.127437
0.030052 0.024718 -0.002052 -0.198896 0.368428 -0.908130
0.030182 0.038027 0.011165 -0.698856 0.598396 -0.391818
0.109539 0.043234 0.005907 -0.149596 0.718180 0.679588
0.092680 0.022121 -0.005594 -0.139779 0.049556 -0.988942
0.121018 0.032487 0.005955 0.504422 -0.246304 0.827583
0.144678 -0.002885 0.049445 0.832340 -0.527933 -0.168807
0.124452 -0.017374 0.044746 0.277246 -0.960596 0.019744
0.092829 -0.025408 0.005678 0.188084 -0.604928 0.773748
0.114364 0.022024 -0.006056 0.034019 0.045159 -0.998400
0.088851 -0.023836 0.018073 0.743286 -0.653527 -0.142927
0.015863 0.004292 0.051711 -0.988276 -0.118664 0.096067
0.087631 0.042910 0.029494 0.813632 0.489261 -0.314047
0.126268 0.043829 0.057147 0.222333 0.963725 0.147657
0.100560 -0.013763 0.027088 -0.160574 -0.910096 -0.382021
0.103872 0.043770 0.058117 -0.253081 0.961312 0.108760
0.016911 -0.004367 0.010293 -0.403631 -0.866749 -0.292964
0.071495 -0.023111 -0.005188 -0.143070 -0.643087 -0.752310
0.013392 -0.000235 0.007662 -0.527431 -0.543707 -0.652839
0.085039 -0.001808 0.121438 -0.123829 0.565100 0.815676
0.124456 0.046159 0.050445 0.294929 0.955239 -0.023153
0.085484 0.024426 0.083702 0.328585 0.357481 0.874208
0.126043 -0.057165 0.124286 0.503209 -0.834977 -0.222697
0.031574 0.046014 0.040969 -0.628161 0.767778 0.126215
0.121005 0.043939 0.037359 0.241196 0.881862 -0.405148
0.095450 -0.005829 0.113821 -0.178761 -0.543217 -0.820341
0.132629 0.006793 -0.005016 0.781190 -0.079155 -0.619255
0.119827 0.002336 0.115371 0.582711 -0.644789 0.494666
0.118287 0.027783 0.114191 -0.315120 0.270500 0.909686
0.141331 0.053987 0.089724 0.306374 0.942064 0.136568
0.148859 0.010314 0.046759 0.932202 -0.020130 -0.361378
0.060146 0.054143 0.010781 -0.024567 0.811265 -0.584162
0.112342 -0.016856 0.069781 0.142446 -0.948838 0.281807
0.005149 0.006182 0.011302 -0.747111 -0.280476 -0.602627
0.128418 -0.053377 0.119545 0.811994 -0.543398 -0.213037
0.081009 -0.014061 0.145976 -0.614892 0.630348 0.473887
0.117597 0.013923 0.115922 -0.166811 0.454944 0.874757
0.125753 0.031452 0.000712 0.887311 -0.160751 0.432248
0.108267 -0.000367 -0.006232 -0.019558 0.003020 -0.999804
0.073969 0.058428 0.047994 0.018973 0.992555 0.120314
0.015619 -0.001410 0.022085 0.092501 -0.832910 0.545622
0.094903 0.045632 -0.004854 0.113062 0.079343 -0.990415
0.050406 0.046335 -0.003669 -0.187150 0.822055 -0.537773
0.110435 -0.007564 0.014317 0.454909 -0.840992 -0.292901
0.068576 -0.017061 0.073676 0.113012 -0.690444 0.714504
0.018736 -0.004200 0.016284 0.009192 -0.918599 0.395084
0.032860 0.021061 -0.004125 -0.237525 0.191642 -0.952289
0.095570 0.018927 -0.005833 0.039516 -0.015909 -0.999092
0.088917 -0.008461 0.141180 0.534235 0.071353 0.842320
0.070849 0.050836 0.003887 -0.287883 0.900601 0.325639
0.033637 -0.020076 0.019669 -0.754596 -0.622151 -0.208599
0.126554 -0.016771 0.049152 0.384811 -0.914383 0.125797
0.094931 -0.011100 0.078082 -0.155496 -0.720210 0.676105
0.088544 -0.010760 0.141668 0.574552 -0.067131 0.815710
0.126674 -0.016006 0.054812 0.350032 -0.932045 0.093641
0.134113 -0.052461 0.140471 0.594915 -0.423922 0.682910
0.076685 -0.008284 0.122977 -0.665302 0.744835 -0.050929
0.150077 0.044201 0.074726 0.582543 0.429719 -0.689917
0.108222 0.030524 0.081291 -0.641353 0.723150 0.256359
0.089182 0.018562 -0.004015 -0.711182 -0.016138 -0.702823
0.126285 -0.012825 0.033114 0.455650 -0.633386 -0.625464
0.019820 -0.003119 0.023653 -0.857040 -0.446629 -0.256914
0.067655 0.041000 0.076698 0.052026 0.885085 0.462512
0.137316 -0.049708 0.138418 0.824378 -0.356793 0.439432
0.153598 0.014449 0.077896 0.971970 -0.140373 -0.188601
0.102924 0.045147 -0.003051 -0.339279 0.939460 -0.048013
0.130061 0.011399 -0.005407 0.184463 0.166256 -0.968676
0.057263 0.054636 0.012705 -0.110809 0.918233 -0.380223
0.058519 0.047773 -0.003976 -0.199268 0.820493 -0.535801
0.101467 -0.001048 0.132368 0.433347 0.318794 0.842959
0.001291 0.009505 0.026978 -0.917495 -0.272293 0.289932
0.130193 0.015267 0.116213 -0.008584 -0.036069 0.999312
0.015056 0.015150 0.046972 -0.993988 0.070070 0.084137
0.115918 0.002221 0.120463 0.756806 -0.468252 0.456054
0.030680 0.017271 -0.004316 -0.250356 0.127714 -0.959693
0.063371 -0.034899 0.046024 -0.252234 -0.950286 0.182576
0.092922 0.010791 -0.005183 -0.459170 0.040366 -0.887431
0.132393 0.008484 -0.001331 0.969362 0.145742 0.197727
0.117305 0.024165 0.114541 -0.420115 0.098738 0.902083
0.029668 0.021490 -0.003163 -0.301845 0.251387 -0.919616
0.003649 0.023372 0.029177 -0.648854 0.572369 0.501381
0.065204 -0.020931 0.066629 -0.115406 -0.974916 0.190318
0.063460 0.055140 0.012993 0.144309 0.945586 -0.291619
0.105129 0.007812 0.121004 -0.546441 0.834489 0.070920
0.062744 -0.021591 -0.005369 -0.059646 -0.461800 -0.884976
0.138314 0.038409 0.045393 0.713130 0.662965 -0.227865
0.129318 -0.032507 0.130887 -0.389510 0.267018 0.881466
0.060234 0.058324 0.047478 0.026076 0.988554 0.148596
0.118209 0.047257 -0.004065 0.174378 0.722653 -0.668853
0.055941 0.030958 0.087354 -0.075599 0.571492 0.817118
0.104850 0.045786 -0.003474 -0.297261 0.868399 -0.396887
0.119275 0.027542 0.114605 -0.295682 0.211666 0.931542
0.079076 0.051275 0.056084 0.398980 0.423349 0.813382
0.132715 0.001409 0.027004 0.611316 -0.348128 -0.710703
0.151978 0.018794 0.108554 0.950633 0.019926 0.309678
0.134639 0.041341 0.054708 0.646984 0.751308 0.130183
0.017233 -0.004612 0.015275 -0.022042 -0.995441 0.092802
0.105546 -0.018651 -0.006179 0.384408 -0.124614 -0.914714
0.060921 0.047931 0.060726 -0.072102 0.347485 0.934909
0.021567 0.005469 -0.000729 -0.445110 -0.146736 -0.883372
0.062080 -0.031054 0.017254 -0.268989 -0.909236 -0.317704
0.127326 -0.044645 0.133563 -0.586873 0.319442 0.744001
0.062639 -0.014477 -0.003952 0.130647 0.774406 -0.619053
0.080093 -0.020756 0.133298 0.499463 -0.779045 -0.378981
0.093890 -0.002541 0.136595 0.182225 0.608367 0.772453
0.059123 0.054270 0.011181 -0.321968 0.894268 -0.310839
0.049820 0.049173 0.060206 0.008831 0.951710 0.306870
0.107780 0.007934 0.122293 -0.201031 0.883705 0.422673
0.137365 -0.005174 0.116129 0.908728 0.152121 0.388681
0.124360 0.042126 0.092862 -0.611367 0.689359 0.388606
0.152001 0.023602 0.106601 0.941619 0.277625 0.190466
0.135271 -0.011795 0.057070 0.556695 -0.807264 0.195999
0.036161 0.049675 0.042531 -0.608138 0.789061 0.086895
0.073611 -0.026512 0.143252 0.102455 -0.881874 0.460218
0.076437 -0.022592 0.060094 0.031213 -0.905731 0.422702
0.104938 0.011307 0.090461 -0.551884 -0.211317 0.806702
0.074218 -0.025280 -0.000217 -0.223543 -0.960804 -0.163966
0.147669 0.031677 0.073152 0.460202 -0.210445 -0.862512
0.143615 0.041148 0.070556 0.215120 0.193024 -0.957322
0.132288 0.041189 0.059729 0.441924 0.842535 0.307958
0.130797 0.011166 -0.005088 0.621929 0.366887 -0.691808
0.040713 0.030570 -0.004574 -0.367676 0.099263 -0.924641
0.095176 -0.010931 0.119547 0.099909 -0.848454 -0.519754
0.136792 -0.013172 0.109581 0.972881 -0.111599 -0.202603
0.050087 0.044319 -0.004731 -0.077782 0.235444 -0.968770
0.134059 0.008763 0.115615 0.095243 0.002780 0.995450
0.147197 0.026663 0.060406 0.898688 0.427412 0.098381
0.077524 0.058583 0.045346 -0.143304 0.977935 0.152011
0.137485 -0.021209 0.118385 0.702621 -0.360755 -0.613335
0.052603 0.044399 -0.004821 -0.031285 -0.130107 -0.991006
0.121946 0.043622 -0.005109 0.330145 0.389790 -0.859691
0.132218 0.023354 0.025573 0.659946 0.313892 -0.682600
0.100135 -0.005795 0.085133 -0.198897 -0.580530 0.789572
0.127619 -0.057996 0.139056 0.268829 -0.927608 0.259373
0.116061 0.028069 0.112115 -0.895379 0.273528 0.351394
0.132037 -0.054655 0.139193 0.644806 -0.763839 -0.027849
0.132323 -0.012341 0.123516 -0.062324 0.398438 0.915075
0.042935 0.041243 -0.003957 -0.446503 0.257795 -0.856841
0.128958 0.014617 -0.004174 0.714687 0.684023 -0.146064
0.130260 -0.015131 0.049970 0.369111 -0.921608 0.119987
0.137543 -0.048424 0.137991 0.662650 0.127681 0.737965
0.115893 0.017493 -0.006298 0.171421 0.174797 -0.969567
0.052914 0.022644 -0.005192 -0.171645 0.029829 -0.984707
0.151231 0.033465 0.092293 0.957390 0.067344 0.280836
0.050089 0.053744 0.017235 -0.236947 0.963660 -0.123351
0.099265 -0.006262 0.134659 0.560438 -0.017209 0.828017
0.067039 -0.017787 0.073183 0.066795 -0.691662 0.719126
0.045255 0.055038 0.038892 -0.278614 0.951687 0.129093
0.045707 -0.020269 0.062052 -0.031346 -0.936859 0.348301
0.082209 -0.025828 -0.005329 -0.096183 -0.459582 -0.882912
0.132416 -0.053785 0.141128 0.447094 -0.380943 0.809314
0.126853 0.000829 0.003615 0.415291 -0.428331 0.802537
0.138217 -0.022172 0.124273 0.875688 0.260714 0.406447
0.027867 -0.016188 0.051234 -0.608094 -0.735521 0.298715
0.130657 0.006632 -0.005647 0.202818 0.064846 -0.977067
0.152539 0.039444 0.087207 0.939158 0.105313 0.326943
0.111615 0.034369 0.078287 -0.559067 0.828093 -0.041300
0.089509 -0.016629 0.071054 0.005879 -0.895360 0.445304
0.039508 0.047423 0.059227 -0.376320 0.858811 0.347602
0.071517 -0.027853 0.139637 -0.094387 -0.966978 0.236736
0.122540 0.036658 0.111201 -0.262694 0.712646 0.650483
0.128692 -0.053284 0.122603 0.862932 -0.505304 -0.003920
0.040861 0.041031 -0.002940 -0.485000 0.383678 -0.785854
0.042444 0.049012 0.056089 -0.151755 0.963778 0.219323
0.081886 -0.018218 0.070986 0.070722 -0.849301 0.523150
0.048896 -0.022294 0.002106 -0.068835 -0.904748 -0.420349
0.149780 0.008155 0.074292 0.768254 -0.382924 -0.512986
0.059905 0.032481 -0.000624 -0.034701 0.061933 -0.997477
0.116566 0.020052 -0.006071 0.034019 0.045159 -0.998400
0.067436 0.010105 -0.001380 0.020509 -0.049312 -0.998573
0.044858 -0.015618 0.070416 -0.348884 -0.883583 0.312349
0.074208 0.051112 -0.004552 -0.118211 0.411127 -0.903881
0.042834 -0.025454 0.048952 -0.494562 -0.802648 0.333414
0.013256 0.002677 0.027837 0.048202 -0.772886 0.632711
0.055025 -0.012651 -0.004576 0.234064 0.617419 -0.751005
0.019624 0.033016 0.008525 -0.128781 0.884429 -0.448555
0.125438 -0.010954 0.072878 0.453640 -0.797490 0.397770
0.046999 -0.023923 0.006944 -0.302138 -0.840388 -0.449957
0.122777 -0.017610 0.115812 -0.997243 0.065724 0.034451
0.073541 0.052198 0.013083 0.346410 0.865398 -0.362059
0.127038 0.033380 -0.004305 0.852558 -0.069870 -0.517941
0.113746 -0.009618 0.026368 0.184518 -0.699582 -0.690318
0.123540 0.010466 0.019583 0.305651 -0.106119 -0.946211
0.094883 0.008514 -0.005510 -0.368174 -0.222296 -0.902791
0.042355 0.049760 0.016465 -0.332742 0.923995 -0.188455
0.145009 0.024792 0.041384 0.894018 0.182093 -0.409357
0.006893 0.003173 0.011190 -0.687320 -0.498326 -0.528453
0.085286 0.033154 -0.001204 -0.075383 0.064927 -0.995039
0.073228 0.040825 0.075514 0.141118 0.868510 0.475160
0.112604 0.017547 0.007760 0.764742 0.408556 0.498249
0.130069 -0.002593 -0.004909 0.855125 -0.460321 -0.238466
0.139585 -0.004076 0.091320 0.528818 -0.835808 0.147566
0.112864 0.005623 0.122745 0.567972 0.348305 0.745715
0.024355 0.038628 0.029344 -0.800008 0.599057 0.033436
0.075882 -0.023457 0.133639 0.440191 -0.743836 -0.502931
0.137208 -0.036127 0.132240 0.421299 0.459981 0.781617
0.103434 -0.004711 0.111883 0.047142 -0.795797 -0.603726
0.081524 -0.019777 0.142342 0.705800 -0.640230 0.303234
0.132483 -0.039504 0.116311 0.975524 -0.172223 0.136721
0.124901 -0.006946 0.103239 -0.491367 -0.272452 -0.827242
0.059998 0.057978 0.027486 -0.171843 0.985097 0.007384
0.134285 -0.033713 0.110708 0.972882 -0.217809 -0.077847
0.100637 -0.019649 0.043983 0.229683 -0.923208 -0.308111
0.106420 0.009131 0.116752 -0.610956 0.765341 0.202450
0.111150 0.046466 0.049728 -0.005204 0.951643 0.307163
0.033913 0.012943 -0.005091 -0.102644 0.051231 -0.993398
0.066562 -0.019689 0.070660 -0.080357 -0.837096 0.541122
0.127642 0.015267 -0.004905 0.513289 0.465685 -0.720883
0.128135 -0.007001 0.101469 0.009644 -0.719360 -0.694571
0.141870 -0.000949 0.097291 0.661082 -0.684641 0.306980
0.133765 0.054527 0.078769 -0.104766 0.986873 -0.122902
0.115535 0.017750 0.005330 0.490333 0.465572 0.736760
0.109375 0.024537 -0.006113 0.034019 0.045160 -0.998400
0.056651 0.049641 0.006225 -0.003474 0.550767 -0.834652
0.122125 0.046358 0.048249 0.091427 0.989606 -0.110998
0.007064 0.000814 0.014330 -0.640088 -0.712530 -0.287381
0.117692 -0.002433 0.099424 -0.489272 -0.828774 0.271563
0.091859 0.046085 0.056551 0.182526 0.981951 -0.049555
0.078281 0.052912 0.005055 -0.306605 0.884589 0.351419
0.128318 0.014746 -0.002448 0.736074 0.639838 0.220913
0.123797 -0.059826 0.131577 0.288320 -0.938070 -0.192082
0.042494 0.035464 -0.004579 -0.233752 0.061727 -0.970335
0.125346 -0.006090 -0.003206 0.342976 -0.900215 0.268293
0.109729 0.037722 -0.005303 -0.011932 0.019351 -0.999742
0.127478 -0.015003 0.104819 -0.171849 -0.294518 -0.940068
0.119611 0.020321 -0.005938 0.055550 0.020779 -0.998240
0.127191 -0.007110 0.088923 -0.057140 -0.995502 0.075565
0.019033 -0.003605 0.017562 0.045075 -0.893331 0.447132
0.109395 0.046737 -0.003981 -0.181753 0.521900 -0.833418
0.067990 -0.021217 0.065882 -0.022964 -0.975974 0.216676
0.069126 -0.006249 0.085523 0.101881 -0.536329 0.837837
0.072963 -0.031715 0.054966 0.084009 -0.573171 0.815118
0.107360 0.045956 0.000397 -0.264079 0.916102 0.301695
0.053041 -0.031125 0.046825 -0.379511 -0.922071 0.075868
0.059410 0.058775 0.042430 -0.157712 0.983217 -0.091711
0.074225 -0.012422 0.078928 0.044387 -0.777828 0.626907
0.095948 0.023091 -0.005694 0.308408 0.014714 -0.951140
0.008833 0.025299 0.029958 -0.110130 0.640721 0.759834
0.130469 -0.013102 0.123637 -0.309360 0.444066 0.840893
0.003163 0.004995 0.018095 -0.857753 -0.456212 -0.236919
0.132752 0.039061 0.037738 0.584972 0.671479 -0.454888
0.051666 0.053850 0.015185 -0.281767 0.928156 -0.243176
0.077502 0.055435 0.028518 0.219326 0.948775 -0.227427
0.111635 0.042602 0.063675 -0.089286 0.859067 0.504015
0.093142 0.051601 -0.003377 0.356372 0.423858 -0.832672
0.016096 0.017519 0.001377 -0.494182 0.154429 -0.855533
0.015359 0.033583 0.016352 -0.121466 0.991762 0.040670
0.125866 -0.058188 0.140148 -0.297365 -0.751934 0.588361
0.147505 0.000379 0.085442 0.809718 -0.586313 0.024376
0.148573 0.016324 0.064584 0.959934 0.006538 0.280149
0.104652 0.023051 -0.006352 0.169842 -0.430184 -0.886620
0.136303 -0.017256 0.124395 0.521763 0.380999 0.763284
0.122939 0.028974 0.115004 -0.132255 0.218321 0.966874
0.069030 0.051698 0.009607 0.138819 0.700637 -0.699883
0.136521 0.035008 0.036666 0.650978 0.569797 -0.501557
0.103042 0.042816 -0.004988 -0.061394 0.276836 -0.958954
0.044557 0.045459 0.003030 -0.371505 0.923603 -0.094558
0.074535 -0.011545 0.125504 -0.633322 0.668130 0.390521
0.120638 0.045519 0.043391 0.003043 0.973423 -0.228994
0.091641 -0.007307 0.139405 0.485669 0.168395 0.857770
0.133327 -0.046774 0.130879 0.806041 -0.416921 -0.420090
0.061784 0.048535 0.002161 -0.252560 0.955872 0.150075
0.104806 0.032045 0.078486 0.090434 0.672945 0.734144
0.137902 -0.011836 0.116556 0.971372 -0.091546 -0.219217
0.079905 -0.020021 -0.005932 0.014137 0.174742 -0.984513
0.120592 0.015265 0.115936 -0.062112 -0.022727 0.997810
0.048155 0.044030 -0.004608 -0.230537 0.374606 -0.898066
0.135378 -0.002270 0.117156 0.618449 0.372017 0.692187
0.133902 -0.034634 0.112154 0.974817 -0.158401 0.156973
0.129536 -0.002267 -0.005769 0.473591 -0.262597 -0.840687
0.127526 -0.055795 0.125971 0.878716 -0.446380 -0.169127
0.132220 0.053200 0.088308 -0.447540 0.845354 0.291693
0.002493 0.020269 0.014515 -0.882605 0.171725 -0.437628
0.142457 0.017605 0.114658 0.325139 -0.041908 0.944737
0.091918 -0.015198 0.073632 0.109352 -0.740800 0.662765
0.131270 -0.045554 0.121427 0.967027 -0.237121 -0.092910
0.064055 0.045480 0.065808 -0.073831 0.996106 0.048193
0.062684 -0.022377 0.060229 -0.040060 -0.762945 0.645221
0.041263 -0.016217 0.065828 -0.183395 -0.867647 0.462120
0.043325 0.036242 0.079069 -0.213233 0.858954 0.465542
0.093065 -0.027937 0.041202 0.916463 -0.400069 0.006305
0.131404 0.010941 -0.004663 0.621929 0.366887 -0.691808
0.043399 -0.020359 0.002565 -0.523479 -0.733939 -0.432785
0.037897 -0.023767 0.016409 -0.592516 -0.794906 -0.130574
0.151224 0.027067 0.101510 0.936469 0.097456 -0.336938
0.069292 0.050883 -0.000357 -0.310211 0.948447 -0.064943
0.127407 -0.057155 0.131341 0.711784 -0.696992 -0.086983
0.152955 0.026582 0.077978 0.819290 0.288026 -0.495787
0.108265 0.019122 0.094730 -0.847739 0.155504 0.507106
0.093537 -0.019231 0.008699 0.366214 -0.258367 0.893943
0.152068 0.020725 0.107542 0.999336 -0.002373 0.036370
0.093560 -0.013209 -0.001827 -0.215146 0.224466 -0.950435
0.049197 -0.030009 0.037904 -0.439006 -0.897761 -0.036030
0.148992 0.002925 0.080498 0.851884 -0.520436 -0.058652
0.119211 -0.005215 0.089687 -0.292021 -0.954205 0.064929
0.114525 -0.005156 0.017770 0.863546 -0.500961 -0.057671
0.049463 0.041981 0.069425 0.083251 0.891906 0.444493
0.137301 -0.007561 0.038597 0.691263 -0.612710 -0.383069
0.105160 -0.002036 0.109177 -0.082635 -0.700651 -0.708703
0.129907 -0.049564 0.115826 0.791311 -0.565870 -0.231557
0.130583 0.009578 0.001074 0.634300 0.536795 0.556340
0.009531 -0.001014 0.013165 -0.662261 -0.697473 -0.273755
0.093681 0.021520 0.085318 -0.256813 0.463855 0.847871
0.075858 0.053764 0.055812 0.312135 0.586577 0.747328
0.099316 0.041061 -0.005201 -0.087316 0.284515 -0.954687
0.098599 0.017370 -0.005390 -0.093225 -0.021346 -0.995416
0.137595 0.046659 0.103478 0.131419 0.752787 0.645012
0.047282 -0.019773 -0.002918 -0.493390 -0.787017 -0.370365
0.112760 0.045860 0.040907 -0.124945 0.947656 -0.293830
0.105617 0.018958 -0.005131 -0.441823 -0.303206 -0.844310
0.046890 0.040490 0.072436 -0.028861 0.866942 0.497573
